CaseID,Activity,CompleteTimestamp,Duration,CumDuration
322,Accepted-In Progress,2012-02-07 05:35:55,24076178.0,24124908.0
322,Completed-Closed,2012-02-07 05:37:18,83.0,24124991.0
323,Accepted-In Progress,2011-05-04 18:53:03,0.0,0.0
323,Queued-Awaiting Assignment,2011-05-18 22:42:40,1223377.0,1223377.0
323,Accepted-In Progress,2011-05-25 18:02:52,588012.0,1811389.0
323,Accepted-Wait,2011-05-25 18:03:17,25.0,1811414.0
323,Accepted-Assigned,2011-11-23 20:57:40,15735263.0,17546677.0
323,Accepted-Wait,2011-11-23 22:14:56,4636.0,17551313.0
323,Completed-Closed,2012-01-11 22:34:26,4234770.0,21786083.0
324,Accepted-In Progress,2011-05-04 21:57:47,0.0,0.0
324,Accepted-In Progress,2012-04-25 20:54:18,30840991.0,30840991.0
324,Completed-Closed,2012-04-25 20:55:34,76.0,30841067.0
325,Accepted-In Progress,2011-05-04 23:57:51,0.0,0.0
325,Accepted-In Progress,2011-05-05 00:08:09,618.0,618.0
325,Accepted-In Progress,2012-01-30 20:54:45,23402796.0,23403414.0
325,Completed-Closed,2012-01-30 20:54:47,2.0,23403416.0
326,Accepted-In Progress,2011-05-05 18:25:29,0.0,0.0
326,Queued-Awaiting Assignment,2011-05-05 19:06:48,2479.0,2479.0
326,Accepted-In Progress,2011-05-05 19:22:56,968.0,3447.0
326,Accepted-Assigned,2011-05-05 19:23:27,31.0,3478.0
326,Accepted-In Progress,2012-02-07 00:54:07,23952640.0,23956118.0
326,Completed-Closed,2012-02-07 01:00:04,357.0,23956475.0
327,Accepted-In Progress,2011-05-05 21:59:01,0.0,0.0
327,Queued-Awaiting Assignment,2011-05-05 22:11:39,758.0,758.0
327,Accepted-In Progress,2011-05-06 14:04:03,57144.0,57902.0
327,Accepted-Assigned,2011-05-06 14:04:09,6.0,57908.0
327,Accepted-In Progress,2012-02-07 00:23:53,23883584.0,23941492.0
327,Completed-Closed,2012-02-07 00:25:20,87.0,23941579.0
328,Accepted-In Progress,2011-05-05 21:28:19,0.0,0.0
328,Queued-Awaiting Assignment,2011-05-05 21:30:57,158.0,158.0
328,Accepted-In Progress,2011-05-06 14:01:15,59418.0,59576.0
328,Accepted-Assigned,2011-05-06 14:01:21,6.0,59582.0
328,Accepted-In Progress,2012-02-15 23:27:07,24657946.0,24717528.0
328,Completed-Closed,2012-02-15 23:27:34,27.0,24717555.0
329,Accepted-In Progress,2011-05-06 19:18:49,0.0,0.0
329,Completed-Closed,2012-02-29 22:40:19,25845690.0,25845690.0
330,Accepted-In Progress,2011-05-09 22:23:45,0.0,0.0
330,Accepted-In Progress,2011-05-09 22:29:28,343.0,343.0
330,Accepted-In Progress,2011-05-09 22:50:50,1282.0,1625.0
330,Queued-Awaiting Assignment,2011-05-09 22:56:50,360.0,1985.0
330,Queued-Awaiting Assignment,2011-05-09 23:02:06,316.0,2301.0
330,Accepted-In Progress,2011-05-11 17:39:36,153450.0,155751.0
330,Accepted-Assigned,2011-05-11 17:39:46,10.0,155761.0
330,Accepted-Wait,2011-10-20 21:32:45,14010779.0,14166540.0
330,Accepted-Wait,2011-10-20 21:58:09,1524.0,14168064.0
330,Completed-Closed,2012-01-30 20:35:20,8807831.0,22975895.0
331,Accepted-In Progress,2011-05-10 15:56:45,0.0,0.0
331,Completed-Closed,2012-02-21 23:32:02,24824117.0,24824117.0
332,Accepted-In Progress,2011-05-10 14:37:04,0.0,0.0
332,Accepted-Wait,2011-05-10 14:37:21,17.0,17.0
332,Accepted-Wait,2011-10-21 04:20:55,14132614.0,14132631.0
332,Completed-Closed,2012-01-09 18:28:28,6962853.0,21095484.0
333,Accepted-Assigned,2011-05-10 17:25:34,0.0,0.0
333,Accepted-Assigned,2011-10-05 15:38:35,12780781.0,12780781.0
333,Accepted-Assigned,2011-10-05 16:03:00,1465.0,12782246.0
333,Accepted-In Progress,2011-11-08 22:44:51,2961711.0,15743957.0
333,Completed-Closed,2012-04-11 00:19:54,13311303.0,29055260.0
334,Accepted-In Progress,2011-05-12 18:42:03,0.0,0.0
334,Accepted-In Progress,2011-05-16 22:43:50,360107.0,360107.0
334,Accepted-Assigned,2012-03-31 00:15:20,27567090.0,27927197.0
334,Accepted-In Progress,2012-03-31 00:16:51,91.0,27927288.0
334,Completed-Closed,2012-05-11 00:14:28,3542257.0,31469545.0
335,Accepted-In Progress,2011-05-13 18:02:23,0.0,0.0
335,Accepted-Wait,2011-05-13 18:02:48,25.0,25.0
335,Accepted-Assigned,2011-07-12 17:28:53,5181965.0,5181990.0
335,Accepted-In Progress,2012-01-18 20:47:42,16427929.0,21609919.0
335,Completed-Closed,2012-01-18 20:47:57,15.0,21609934.0
336,Accepted-In Progress,2011-05-13 20:10:04,0.0,0.0
336,Accepted-In Progress,2012-04-24 22:29:31,29989167.0,29989167.0
336,Completed-Closed,2012-04-24 22:29:51,20.0,29989187.0
337,Accepted-In Progress,2011-05-13 21:14:59,0.0,0.0
337,Queued-Awaiting Assignment,2011-05-13 21:21:52,413.0,413.0
337,Accepted-In Progress,2011-05-16 14:15:26,233614.0,234027.0
337,Accepted-Assigned,2011-05-16 14:15:33,7.0,234034.0
337,Accepted-In Progress,2012-02-07 05:20:01,23036668.0,23270702.0
337,Completed-Closed,2012-02-07 05:20:56,55.0,23270757.0
338,Accepted-In Progress,2011-05-14 00:23:13,0.0,0.0
338,Completed-Closed,2012-02-02 00:40:02,22810609.0,22810609.0
339,Accepted-In Progress,2011-05-16 22:09:56,0.0,0.0
339,Completed-Closed,2012-02-02 00:50:06,22560010.0,22560010.0
340,Accepted-In Progress,2011-05-17 19:53:00,0.0,0.0
340,Queued-Awaiting Assignment,2011-05-17 20:04:18,678.0,678.0
340,Accepted-In Progress,2011-05-18 11:37:22,55984.0,56662.0
340,Accepted-Assigned,2011-05-18 11:37:27,5.0,56667.0
340,Accepted-In Progress,2012-01-31 05:53:30,22270563.0,22327230.0
340,Completed-Closed,2012-01-31 05:55:33,123.0,22327353.0
341,Accepted-In Progress,2011-05-17 21:37:22,0.0,0.0
341,Accepted-In Progress,2012-02-21 23:34:34,24199032.0,24199032.0
341,Completed-Closed,2012-02-21 23:34:36,2.0,24199034.0
342,Accepted-In Progress,2011-05-17 23:17:31,0.0,0.0
342,Queued-Awaiting Assignment,2011-05-17 23:18:07,36.0,36.0
342,Accepted-In Progress,2011-05-18 11:28:54,43847.0,43883.0
342,Accepted-Assigned,2011-05-18 11:29:06,12.0,43895.0
342,Accepted-In Progress,2012-02-07 00:22:29,22856003.0,22899898.0
342,Completed-Closed,2012-02-07 00:23:30,61.0,22899959.0
343,Accepted-In Progress,2011-05-17 23:18:40,0.0,0.0
343,Queued-Awaiting Assignment,2011-05-17 23:19:50,70.0,70.0
343,Accepted-In Progress,2011-05-18 11:34:07,44057.0,44127.0
343,Accepted-Assigned,2011-05-18 11:34:13,6.0,44133.0
343,Accepted-In Progress,2012-01-03 17:49:32,19894519.0,19938652.0
343,Completed-Closed,2012-01-03 17:50:52,80.0,19938732.0
344,Accepted-In Progress,2011-05-18 16:46:34,0.0,0.0
344,Accepted-In Progress,2012-02-21 23:20:44,24129250.0,24129250.0
344,Completed-Closed,2012-02-21 23:20:52,8.0,24129258.0
345,Accepted-In Progress,2011-05-20 06:28:42,0.0,0.0
345,Accepted-Wait,2011-10-27 20:59:32,13876250.0,13876250.0
345,Completed-Closed,2012-02-09 06:43:06,9020614.0,22896864.0
346,Accepted-In Progress,2011-05-23 21:57:39,0.0,0.0
346,Accepted-Wait,2012-01-30 21:21:24,21770625.0,21770625.0
346,Completed-Closed,2012-03-28 20:34:53,5008409.0,26779034.0
347,Accepted-In Progress,2011-05-24 18:28:27,0.0,0.0
347,Queued-Awaiting Assignment,2011-09-06 21:09:34,9081667.0,9081667.0
347,Accepted-In Progress,2011-09-12 20:25:53,515779.0,9597446.0
347,Accepted-Wait,2012-01-04 23:54:14,9862101.0,19459547.0
347,Completed-Closed,2012-04-13 20:45:24,8628670.0,28088217.0
348,Accepted-In Progress,2011-05-24 22:00:25,0.0,0.0
348,Accepted-Assigned,2011-10-17 23:45:12,12620687.0,12620687.0
348,Accepted-Assigned,2011-11-29 15:22:55,3685063.0,16305750.0
348,Accepted-In Progress,2012-02-08 22:49:13,6161178.0,22466928.0
348,Completed-Closed,2012-02-08 22:49:31,18.0,22466946.0
349,Accepted-In Progress,2011-05-25 23:21:09,0.0,0.0
349,Accepted-Wait,2011-05-25 23:25:44,275.0,275.0
349,Accepted-In Progress,2012-01-03 21:58:05,19261941.0,19262216.0
349,Completed-Closed,2012-01-03 21:58:52,47.0,19262263.0
350,Accepted-In Progress,2011-05-26 00:45:52,0.0,0.0
350,Accepted-In Progress,2012-04-04 23:58:42,27213170.0,27213170.0
350,Completed-Closed,2012-04-05 00:00:12,90.0,27213260.0
351,Accepted-In Progress,2011-05-27 00:01:58,0.0,0.0
351,Accepted-In Progress,2012-04-05 00:04:24,27129746.0,27129746.0
351,Completed-Closed,2012-04-05 00:05:26,62.0,27129808.0
352,Accepted-In Progress,2011-05-27 00:05:47,0.0,0.0
352,Accepted-In Progress,2012-04-05 00:06:03,27129616.0,27129616.0
352,Completed-Closed,2012-04-05 00:06:48,45.0,27129661.0
353,Accepted-Wait,2011-05-28 01:13:49,0.0,0.0
353,Queued-Awaiting Assignment,2011-05-28 01:24:20,631.0,631.0
353,Accepted-In Progress,2012-04-04 22:42:22,27033482.0,27034113.0
353,Accepted-In Progress,2012-04-04 23:36:34,3252.0,27037365.0
353,Completed-Closed,2012-04-04 23:50:44,850.0,27038215.0
354,Accepted-In Progress,2011-05-31 20:20:07,0.0,0.0
354,Queued-Awaiting Assignment,2011-05-31 20:22:02,115.0,115.0
354,Accepted-In Progress,2011-06-01 03:58:34,27392.0,27507.0
354,Accepted-Assigned,2011-06-01 03:58:40,6.0,27513.0
354,Queued-Awaiting Assignment,2011-06-24 06:20:06,1995686.0,2023199.0
354,Accepted-Assigned,2011-06-24 06:22:26,140.0,2023339.0
354,Queued-Awaiting Assignment,2011-06-28 18:29:03,389197.0,2412536.0
354,Accepted-In Progress,2011-06-29 11:21:19,60736.0,2473272.0
354,Accepted-Assigned,2011-06-29 11:21:39,20.0,2473292.0
354,Accepted-In Progress,2012-02-03 05:51:10,18901771.0,21375063.0
354,Completed-Closed,2012-02-03 05:52:46,96.0,21375159.0
355,Accepted-In Progress,2011-06-01 23:02:03,0.0,0.0
355,Queued-Awaiting Assignment,2011-06-01 23:07:09,306.0,306.0
355,Accepted-In Progress,2011-06-02 03:53:21,17172.0,17478.0
355,Accepted-Assigned,2011-06-02 03:55:06,105.0,17583.0
355,Accepted-In Progress,2012-02-07 06:11:51,21608205.0,21625788.0
355,Completed-Closed,2012-02-07 06:13:04,73.0,21625861.0
356,Accepted-In Progress,2011-06-01 22:38:53,0.0,0.0
356,Queued-Awaiting Assignment,2011-06-01 22:41:27,154.0,154.0
356,Accepted-In Progress,2011-06-02 03:50:10,18523.0,18677.0
356,Accepted-Assigned,2011-06-02 03:52:31,141.0,18818.0
356,Accepted-In Progress,2011-06-24 06:12:29,1909198.0,1928016.0
356,Queued-Awaiting Assignment,2011-06-24 06:14:18,109.0,1928125.0
356,Accepted-Assigned,2011-06-24 06:22:36,498.0,1928623.0
356,Accepted-In Progress,2011-07-06 18:19:56,1079840.0,3008463.0
356,Queued-Awaiting Assignment,2011-07-06 18:33:06,790.0,3009253.0
356,Accepted-In Progress,2011-07-07 05:29:51,39405.0,3048658.0
356,Accepted-Assigned,2011-07-07 05:29:59,8.0,3048666.0
356,Accepted-In Progress,2012-01-31 05:23:29,17970810.0,21019476.0
356,Completed-Closed,2012-01-31 05:46:35,1386.0,21020862.0
357,Accepted-In Progress,2011-06-07 01:12:34,0.0,0.0
357,Accepted-Wait,2011-06-07 01:26:36,842.0,842.0
357,Completed-Closed,2012-02-15 20:50:50,21929054.0,21929896.0
358,Accepted-In Progress,2011-06-08 06:21:06,0.0,0.0
358,Accepted-Wait,2011-06-08 20:12:31,49885.0,49885.0
358,Queued-Awaiting Assignment,2011-06-30 17:19:59,1890448.0,1940333.0
358,Accepted-In Progress,2011-11-21 19:58:02,12451083.0,14391416.0
358,Accepted-In Progress,2011-11-21 19:58:40,38.0,14391454.0
358,Accepted-Assigned,2011-11-21 23:00:09,10889.0,14402343.0
358,Accepted-Assigned,2012-01-04 20:27:59,3792470.0,18194813.0
358,Accepted-In Progress,2012-01-04 20:28:00,1.0,18194814.0
358,Completed-Closed,2012-01-06 23:35:57,184077.0,18378891.0
359,Accepted-In Progress,2011-06-08 18:44:43,0.0,0.0
359,Accepted-Wait,2011-06-08 18:46:39,116.0,116.0
359,Accepted-In Progress,2012-01-11 22:23:37,18761818.0,18761934.0
359,Completed-Closed,2012-02-03 07:21:34,1933077.0,20695011.0
360,Accepted-In Progress,2011-06-08 21:27:25,0.0,0.0
360,Queued-Awaiting Assignment,2011-06-08 21:33:07,342.0,342.0
360,Accepted-In Progress,2011-06-09 20:12:36,81569.0,81911.0
360,Accepted-Assigned,2011-06-09 20:15:38,182.0,82093.0
360,Accepted-In Progress,2012-02-07 05:16:22,20941244.0,21023337.0
360,Completed-Closed,2012-02-07 05:17:44,82.0,21023419.0
361,Accepted-In Progress,2011-06-10 00:34:52,0.0,0.0
361,Accepted-In Progress,2012-02-15 19:15:58,21667266.0,21667266.0
361,Completed-Closed,2012-02-15 19:16:22,24.0,21667290.0
362,Accepted-In Progress,2011-06-11 00:33:05,0.0,0.0
362,Accepted-In Progress,2011-06-11 00:34:10,65.0,65.0
362,Completed-Closed,2012-01-09 18:29:29,18381319.0,18381384.0
363,Accepted-In Progress,2011-06-14 16:56:53,0.0,0.0
363,Queued-Awaiting Assignment,2011-06-14 17:03:42,409.0,409.0
363,Accepted-In Progress,2011-06-16 19:08:13,180271.0,180680.0
363,Accepted-Assigned,2011-06-16 19:09:31,78.0,180758.0
363,Accepted-In Progress,2012-01-30 21:08:15,19706324.0,19887082.0
363,Completed-Closed,2012-01-30 21:08:58,43.0,19887125.0
364,Accepted-In Progress,2011-06-15 20:13:35,0.0,0.0
364,Queued-Awaiting Assignment,2011-06-15 20:16:38,183.0,183.0
364,Accepted-In Progress,2011-06-15 20:23:33,415.0,598.0
364,Accepted-Assigned,2011-06-15 20:25:44,131.0,729.0
364,Accepted-In Progress,2012-02-03 06:28:50,20080986.0,20081715.0
364,Completed-Closed,2012-02-03 06:31:56,186.0,20081901.0
365,Accepted-In Progress,2011-06-16 07:36:16,0.0,0.0
365,Accepted-In Progress,2011-06-16 07:37:03,47.0,47.0
365,Accepted-Assigned,2011-06-16 07:41:53,290.0,337.0
365,Accepted-In Progress,2012-02-10 23:46:53,20707500.0,20707837.0
365,Completed-Closed,2012-02-10 23:48:43,110.0,20707947.0
366,Accepted-In Progress,2011-06-17 16:24:42,0.0,0.0
366,Accepted-Assigned,2011-06-17 16:25:34,52.0,52.0
366,Accepted-Assigned,2011-08-16 22:28:48,5205794.0,5205846.0
366,Accepted-Wait,2011-08-19 01:25:53,183425.0,5389271.0
366,Completed-Closed,2012-02-15 20:52:00,15621967.0,21011238.0
367,Accepted-In Progress,2011-06-18 00:36:51,0.0,0.0
367,Accepted-In Progress,2011-09-16 18:01:52,7838701.0,7838701.0
367,Completed-Closed,2012-02-16 23:35:00,13239188.0,21077889.0
368,Accepted-In Progress,2011-06-20 19:01:18,0.0,0.0
368,Accepted-Wait,2011-09-08 19:40:35,6914357.0,6914357.0
368,Accepted-In Progress,2011-09-13 17:53:29,425574.0,7339931.0
368,Queued-Awaiting Assignment,2011-09-13 18:18:48,1519.0,7341450.0
368,Accepted-In Progress,2011-09-14 16:15:06,78978.0,7420428.0
368,Queued-Awaiting Assignment,2011-09-14 16:16:17,71.0,7420499.0
368,Accepted-In Progress,2011-09-14 18:34:19,8282.0,7428781.0
368,Queued-Awaiting Assignment,2011-09-14 19:48:48,4469.0,7433250.0
368,Accepted-In Progress,2011-09-14 22:34:38,9950.0,7443200.0
368,Queued-Awaiting Assignment,2011-09-14 22:40:59,381.0,7443581.0
368,Accepted-In Progress,2011-09-14 22:42:24,85.0,7443666.0
368,Accepted-Assigned,2011-09-14 23:16:19,2035.0,7445701.0
368,Accepted-In Progress,2012-01-17 21:13:47,10792648.0,18238349.0
368,Completed-Closed,2012-01-17 21:15:49,122.0,18238471.0
369,Accepted-In Progress,2011-06-21 02:30:19,0.0,0.0
369,Queued-Awaiting Assignment,2011-06-21 02:31:39,80.0,80.0
369,Accepted-In Progress,2011-06-21 15:33:31,46912.0,46992.0
369,Accepted-Assigned,2011-06-21 15:38:54,323.0,47315.0
369,Accepted-In Progress,2012-01-30 21:09:17,19287023.0,19334338.0
369,Completed-Closed,2012-01-30 21:10:08,51.0,19334389.0
370,Accepted-In Progress,2011-06-21 17:47:26,0.0,0.0
370,Completed-Closed,2012-01-12 19:45:27,17719081.0,17719081.0
371,Accepted-In Progress,2011-06-21 19:01:27,0.0,0.0
371,Accepted-Wait,2011-07-28 21:22:47,3205280.0,3205280.0
371,Accepted-Wait,2011-07-28 21:24:26,99.0,3205379.0
371,Accepted-In Progress,2012-01-19 23:23:31,15127145.0,18332524.0
371,Completed-Closed,2012-01-19 23:25:35,124.0,18332648.0
372,Accepted-In Progress,2011-06-21 18:23:47,0.0,0.0
372,Accepted-Wait,2011-06-21 18:44:50,1263.0,1263.0
372,Completed-Closed,2012-03-02 17:16:48,22026718.0,22027981.0
373,Accepted-In Progress,2011-06-22 18:24:31,0.0,0.0
373,Completed-Closed,2012-01-03 23:57:21,16867970.0,16867970.0
374,Accepted-In Progress,2011-06-22 18:29:01,0.0,0.0
374,Completed-Closed,2012-01-04 23:41:01,16953120.0,16953120.0
375,Accepted-In Progress,2011-06-22 18:31:28,0.0,0.0
375,Completed-Closed,2012-01-04 23:41:14,16952986.0,16952986.0
376,Accepted-In Progress,2011-06-22 18:34:30,0.0,0.0
376,Completed-Closed,2012-01-03 23:58:00,16867410.0,16867410.0
377,Accepted-In Progress,2011-06-22 18:48:28,0.0,0.0
377,Completed-Closed,2012-01-03 23:58:43,16866615.0,16866615.0
378,Accepted-In Progress,2011-06-22 18:50:21,0.0,0.0
378,Completed-Closed,2012-01-03 23:59:05,16866524.0,16866524.0
379,Accepted-In Progress,2011-06-22 19:08:40,0.0,0.0
379,Completed-Closed,2012-01-03 23:59:36,16865456.0,16865456.0
380,Accepted-In Progress,2011-06-22 20:00:23,0.0,0.0
380,Completed-Closed,2012-01-04 00:00:05,16862382.0,16862382.0
381,Accepted-In Progress,2011-06-24 04:04:57,0.0,0.0
381,Queued-Awaiting Assignment,2011-06-24 04:05:33,36.0,36.0
381,Accepted-In Progress,2011-06-24 06:05:57,7224.0,7260.0
381,Accepted-Assigned,2011-06-24 06:06:02,5.0,7265.0
381,Queued-Awaiting Assignment,2011-06-25 04:10:43,79481.0,86746.0
381,Accepted-Assigned,2011-06-25 04:11:55,72.0,86818.0
381,Accepted-In Progress,2011-07-01 05:20:42,522527.0,609345.0
381,Queued-Awaiting Assignment,2011-07-01 05:35:02,860.0,610205.0
381,Queued-Awaiting Assignment,2011-07-01 05:35:03,1.0,610206.0
381,Accepted-In Progress,2011-07-01 08:54:29,11966.0,622172.0
381,Accepted-Assigned,2011-07-01 08:54:53,24.0,622196.0
381,Accepted-In Progress,2012-01-30 20:40:26,18445533.0,19067729.0
381,Completed-Closed,2012-01-30 20:40:27,1.0,19067730.0
382,Accepted-In Progress,2011-06-27 22:07:20,0.0,0.0
382,Completed-Closed,2012-01-12 19:45:51,17185111.0,17185111.0
383,Accepted-In Progress,2011-06-28 19:05:28,0.0,0.0
383,Queued-Awaiting Assignment,2011-07-02 00:05:33,277205.0,277205.0
383,Accepted-Assigned,2011-07-12 22:28:19,944566.0,1221771.0
383,Queued-Awaiting Assignment,2011-09-05 17:14:45,4733186.0,5954957.0
383,Accepted-Assigned,2011-10-20 16:57:26,3886961.0,9841918.0
383,Accepted-In Progress,2012-01-09 22:45:16,7019270.0,16861188.0
383,Completed-Closed,2012-01-09 22:48:33,197.0,16861385.0
384,Queued-Awaiting Assignment,2011-06-28 23:57:00,0.0,0.0
384,Accepted-In Progress,2011-08-25 23:31:54,5009694.0,5009694.0
384,Completed-Closed,2012-01-18 21:18:10,12606376.0,17616070.0
385,Accepted-In Progress,2011-06-29 20:44:22,0.0,0.0
385,Queued-Awaiting Assignment,2011-06-29 21:04:39,1217.0,1217.0
385,Accepted-In Progress,2011-07-01 16:27:35,156176.0,157393.0
385,Accepted-Wait,2012-04-05 00:27:27,24047992.0,24205385.0
385,Completed-Closed,2012-05-21 22:05:06,4052259.0,28257644.0
386,Accepted-In Progress,2011-06-30 17:35:50,0.0,0.0
386,Completed-Closed,2012-01-12 19:46:25,16942235.0,16942235.0
387,Accepted-In Progress,2011-06-30 21:08:27,0.0,0.0
387,Queued-Awaiting Assignment,2011-06-30 21:49:37,2470.0,2470.0
387,Accepted-In Progress,2012-05-25 21:44:54,28511717.0,28514187.0
387,Completed-Closed,2012-05-25 21:46:50,116.0,28514303.0
388,Accepted-In Progress,2011-07-01 03:50:49,0.0,0.0
388,Accepted-Assigned,2011-08-11 20:58:58,3604089.0,3604089.0
388,Accepted-Assigned,2011-08-16 18:33:12,423254.0,4027343.0
388,Accepted-Assigned,2011-08-16 18:33:56,44.0,4027387.0
388,Accepted-In Progress,2011-12-15 00:02:20,10387704.0,14415091.0
388,Accepted-In Progress,2012-01-17 23:39:10,2936210.0,17351301.0
388,Completed-Closed,2012-01-17 23:39:21,11.0,17351312.0
389,Accepted-In Progress,2011-07-01 17:02:18,0.0,0.0
389,Completed-Closed,2012-03-15 21:13:56,22306298.0,22306298.0
390,Accepted-Assigned,2011-07-01 19:28:18,0.0,0.0
390,Queued-Awaiting Assignment,2011-11-21 23:30:28,12369730.0,12369730.0
390,Accepted-In Progress,2011-11-21 23:57:42,1634.0,12371364.0
390,Accepted-Assigned,2012-02-01 20:32:51,6208509.0,18579873.0
390,Accepted-In Progress,2012-02-16 19:59:49,1294018.0,19873891.0
390,Completed-Closed,2012-02-16 20:00:18,29.0,19873920.0
391,Accepted-In Progress,2011-07-02 00:48:55,0.0,0.0
391,Accepted-Wait,2012-01-20 00:56:50,17453275.0,17453275.0
391,Accepted-Wait,2012-01-20 00:57:43,53.0,17453328.0
391,Completed-Closed,2012-01-31 01:58:49,954066.0,18407394.0
392,Accepted-In Progress,2011-07-02 07:15:10,0.0,0.0
392,Queued-Awaiting Assignment,2011-07-02 07:18:22,192.0,192.0
392,Accepted-Assigned,2011-07-04 14:29:46,198684.0,198876.0
392,Accepted-In Progress,2012-01-26 03:46:19,17759793.0,17958669.0
392,Completed-Closed,2012-01-26 03:48:24,125.0,17958794.0
393,Accepted-In Progress,2011-07-05 18:24:39,0.0,0.0
393,Completed-Closed,2012-05-15 22:57:12,27232353.0,27232353.0
394,Accepted-In Progress,2011-07-05 21:33:46,0.0,0.0
394,Accepted-Assigned,2012-02-16 01:33:28,19454382.0,19454382.0
394,Completed-Closed,2012-05-24 01:00:04,8465196.0,27919578.0
395,Accepted-In Progress,2011-07-07 20:43:33,0.0,0.0
395,Queued-Awaiting Assignment,2011-07-07 20:50:07,394.0,394.0
395,Accepted-In Progress,2011-07-08 10:08:36,47909.0,48303.0
395,Accepted-Assigned,2011-07-08 10:09:59,83.0,48386.0
395,Accepted-In Progress,2012-02-07 01:00:29,18456630.0,18505016.0
395,Completed-Closed,2012-02-07 01:01:52,83.0,18505099.0
396,Accepted-In Progress,2011-07-07 21:06:28,0.0,0.0
396,Accepted-Wait,2011-07-07 21:19:04,756.0,756.0
396,Accepted-In Progress,2012-01-04 20:31:39,15635555.0,15636311.0
396,Completed-Closed,2012-01-04 20:32:34,55.0,15636366.0
397,Accepted-In Progress,2011-07-07 22:45:46,0.0,0.0
397,Accepted-Wait,2011-11-02 01:28:16,10118550.0,10118550.0
397,Completed-Closed,2012-02-15 20:13:43,9139527.0,19258077.0
398,Accepted-In Progress,2011-07-11 18:07:04,0.0,0.0
398,Queued-Awaiting Assignment,2011-07-11 18:07:58,54.0,54.0
398,Accepted-In Progress,2011-07-11 18:10:03,125.0,179.0
398,Accepted-Assigned,2011-07-11 18:10:18,15.0,194.0
398,Accepted-In Progress,2012-01-26 03:40:05,17141387.0,17141581.0
398,Completed-Closed,2012-01-26 03:43:14,189.0,17141770.0
399,Accepted-In Progress,2011-07-11 21:45:54,0.0,0.0
399,Accepted-Wait,2011-10-20 19:18:10,8717536.0,8717536.0
399,Completed-Closed,2012-05-05 00:05:09,17038019.0,25755555.0
400,Accepted-In Progress,2011-07-11 23:39:07,0.0,0.0
400,Accepted-Wait,2011-07-11 23:55:20,973.0,973.0
400,Accepted-In Progress,2012-05-05 00:02:55,25747655.0,25748628.0
400,Completed-Closed,2012-05-05 00:05:22,147.0,25748775.0
401,Accepted-In Progress,2011-07-11 23:39:59,0.0,0.0
401,Accepted-Wait,2011-07-11 23:40:21,22.0,22.0
401,Accepted-Wait,2011-07-11 23:43:55,214.0,236.0
401,Accepted-Assigned,2011-07-12 17:31:19,64044.0,64280.0
401,Accepted-Wait,2012-02-02 00:21:41,17650222.0,17714502.0
401,Completed-Closed,2012-02-03 21:21:29,161988.0,17876490.0
402,Accepted-In Progress,2011-07-11 23:43:19,0.0,0.0
402,Accepted-Wait,2011-07-11 23:44:18,59.0,59.0
402,Accepted-Assigned,2011-07-12 17:31:32,64034.0,64093.0
402,Accepted-Wait,2012-02-02 00:21:50,17650218.0,17714311.0
402,Completed-Closed,2012-02-03 21:24:52,162182.0,17876493.0
403,Accepted-In Progress,2011-07-11 23:45:41,0.0,0.0
403,Accepted-Wait,2011-07-11 23:46:10,29.0,29.0
403,Accepted-Assigned,2011-07-12 17:29:16,63786.0,63815.0
403,Accepted-Wait,2012-02-02 00:22:08,17650372.0,17714187.0
403,Completed-Closed,2012-02-03 21:26:27,162259.0,17876446.0
404,Accepted-In Progress,2011-07-12 09:25:20,0.0,0.0
404,Queued-Awaiting Assignment,2011-07-12 09:33:51,511.0,511.0
404,Queued-Awaiting Assignment,2011-07-20 19:57:11,728600.0,729111.0
404,Accepted-In Progress,2011-08-03 19:24:12,1207621.0,1936732.0
404,Accepted-Assigned,2011-08-03 19:27:27,195.0,1936927.0
404,Accepted-In Progress,2011-09-27 17:06:11,4743524.0,6680451.0
404,Accepted-Assigned,2011-09-27 17:06:28,17.0,6680468.0
404,Accepted-Wait,2011-10-18 21:45:54,1831166.0,8511634.0
404,Accepted-Assigned,2011-10-18 21:48:31,157.0,8511791.0
404,Accepted-Wait,2011-10-21 01:21:20,185569.0,8697360.0
404,Completed-Closed,2012-04-19 22:42:22,15715262.0,24412622.0
405,Accepted-In Progress,2011-07-12 17:39:23,0.0,0.0
405,Queued-Awaiting Assignment,2011-07-12 17:43:56,273.0,273.0
405,Accepted-In Progress,2011-07-12 18:47:12,3796.0,4069.0
405,Accepted-Assigned,2011-07-12 18:47:21,9.0,4078.0
405,Accepted-In Progress,2012-01-31 16:29:06,17530905.0,17534983.0
405,Completed-Closed,2012-01-31 16:47:20,1094.0,17536077.0
406,Accepted-In Progress,2011-07-13 04:58:20,0.0,0.0
406,Queued-Awaiting Assignment,2011-07-13 04:59:15,55.0,55.0
406,Accepted-In Progress,2011-07-13 10:59:15,21600.0,21655.0
406,Accepted-Assigned,2011-07-13 11:00:29,74.0,21729.0
406,Accepted-In Progress,2012-01-18 18:42:57,16357348.0,16379077.0
406,Completed-Closed,2012-01-18 18:43:34,37.0,16379114.0
407,Accepted-In Progress,2011-07-13 05:31:09,0.0,0.0
407,Queued-Awaiting Assignment,2011-07-13 05:31:58,49.0,49.0
