CaseID,AnomalousActivity,AnomalousCompleteTimestamp,AnomalousDuration,AnomalousCumDuration,ActivityLabel,TimeLabel
179,Accepted-Assigned,2010-11-09 17:48:31.000000,15.0,7178.0,0,0
179,Accepted-In Progress,2012-02-04 20:31:11.000000,39062560.0,39069738.0,0,0
179,Completed-Closed,2012-02-04 20:32:21.000000,70.0,39069808.0,0,0
180,Accepted-In Progress,2010-11-10 18:48:43.000000,0.0,0.0,0,0
180,Completed-Closed,2010-12-29 18:30:03.000000,4232480.0,4232480.0,0,0
180,Accepted-In Progress,2010-12-29 18:37:12.000000,429.0,4232909.0,0,0
180,Accepted-In Progress,2012-02-21 23:25:02.000000,36218870.0,40451779.0,0,0
180,Completed-Closed,2012-02-21 23:25:20.000000,18.0,40451797.0,0,0
181,Accepted-In Progress,2010-11-11 14:01:36.000000,20086378.966824483,0.0,0,1
181,Accepted-In Progress,2010-11-11 14:04:54.000000,198.0,198.0,1,0
181,Accepted-In Progress,2010-11-11 19:08:22.000000,18208.0,18406.0,0,0
181,Accepted-Wait,2010-11-11 19:28:52.000000,1230.0,19636.0,0,0
181,Completed-Closed,2010-11-11 19:37:00.000000,488.0,20124.0,1,0
181,Accepted-Assigned,2010-11-11 19:37:15.000000,15.0,20139.0,0,0
181,Accepted-Assigned,2010-11-11 22:37:07.000000,10792.0,30931.0,0,0
181,Accepted-In Progress,2012-02-04 20:32:39.000000,38872532.0,38903463.0,0,0
181,Completed-Closed,2012-02-04 20:36:16.000000,217.0,38903680.0,0,0
182,Accepted-In Progress,2010-11-12 16:55:20.000000,0.0,0.0,0,0
182,Accepted-In Progress,2011-10-23 21:17:48.351247,29823748.351246968,29823748.351247,0,1
182,Completed-Closed,2012-01-26 22:13:50.000000,2.0,38035110.0,0,0
183,Accepted-Assigned,2010-11-12 22:05:33.000000,0.0,0.0,0,0
183,Accepted-In Progress,2012-02-01 21:16:41.000000,38531468.0,38531468.0,0,0
183,Completed-Closed,2012-02-01 21:17:55.000000,74.0,38531542.0,0,0
184,Accepted-Assigned,2010-11-12 22:09:24.000000,0.0,0.0,0,0
184,Accepted-In Progress,2012-02-01 21:18:38.000000,38531354.0,38531354.0,0,0
184,Completed-Closed,2012-02-01 21:19:29.000000,51.0,38531405.0,0,0
185,Accepted-In Progress,2010-11-19 23:29:24.000000,27528954.146988392,0.0,0,1
185,Accepted-In Progress,2012-03-13 17:57:01.000000,41452057.0,41452057.0,0,0
185,Completed-Closed,2012-03-13 17:58:33.000000,92.0,41452149.0,0,0
186,Accepted-In Progress,2010-11-20 02:20:40.000000,0.0,0.0,0,0
186,Accepted-Wait,2010-11-20 02:25:24.000000,284.0,284.0,1,0
186,Accepted-In Progress,2012-02-06 20:47:02.000000,38341298.0,38341582.0,0,0
186,Accepted-Assigned,2012-02-06 20:47:29.000000,27.0,38341609.0,0,0
186,Accepted-In Progress,2012-02-06 20:47:52.000000,23.0,38341632.0,0,0
186,Accepted-Assigned,2012-02-06 20:48:30.000000,38.0,38341670.0,0,0
186,Accepted-In Progress,2012-03-06 23:07:15.000000,2513925.0,40855595.0,0,0
186,Completed-Closed,2012-03-06 23:07:20.000000,5.0,40855600.0,0,0
187,Accepted-In Progress,2010-11-22 22:20:07.000000,0.0,0.0,0,0
187,Queued-Awaiting Assignment,2011-02-28 13:49:04.399671,8436537.399670534,8436537.399671,0,1
187,Accepted-In Progress,2010-11-22 22:25:19.000000,120.0,312.0,0,0
187,Accepted-Assigned,2010-11-22 22:27:37.000000,138.0,450.0,0,0
187,Accepted-In Progress,2011-08-01 09:49:46.998682,21727329.99868229,21727779.998682,0,1
187,Completed-Closed,2012-02-04 21:20:09.000000,371.0,37926002.0,0,0
188,Accepted-In Progress,2010-11-24 17:02:16.000000,0.0,0.0,0,0
188,Completed-Closed,2012-02-29 19:56:20.000000,39927244.0,39927244.0,0,0
189,Accepted-In Progress,2010-11-24 18:01:08.000000,0.0,0.0,0,0
189,Queued-Awaiting Assignment,2011-02-26 08:05:09.016098,8085841.016098028,8085841.016098,0,1
189,Accepted-In Progress,2010-11-24 20:45:45.000000,9061.0,9877.0,0,0
189,Accepted-Assigned,2010-11-24 20:47:40.000000,115.0,9992.0,0,0
189,Accepted-In Progress,2012-01-05 00:51:02.000000,35093002.0,35102994.0,0,0
189,Completed-Closed,2012-01-05 00:51:12.000000,10.0,35103004.0,0,0
190,Accepted-In Progress,2010-11-24 19:46:46.000000,0.0,0.0,0,0
190,Completed-Closed,2012-01-16 23:16:01.000000,36127755.0,36127755.0,0,0
191,Accepted-In Progress,2010-11-24 20:31:32.000000,0.0,0.0,0,0
191,Queued-Awaiting Assignment,2010-11-24 20:34:29.000000,177.0,177.0,0,0
191,Accepted-In Progress,2010-11-24 20:38:49.000000,260.0,437.0,0,0
191,Accepted-Assigned,2010-11-24 20:42:34.000000,225.0,662.0,0,0
191,Queued-Awaiting Assignment,2011-04-12 01:26:27.000000,11940233.0,11940895.0,0,0
191,Accepted-Assigned,2011-04-12 01:26:46.000000,19.0,11940914.0,0,0
191,Completed-Closed,2011-04-18 22:00:15.000000,592409.0,12533323.0,1,0
191,Queued-Awaiting Assignment,2011-04-18 22:01:38.000000,83.0,12533406.0,0,0
191,Accepted-In Progress,2011-04-19 00:04:51.000000,7393.0,12540799.0,0,0
191,Accepted-Assigned,2011-04-19 00:04:58.000000,7.0,12540806.0,0,0
191,Queued-Awaiting Assignment,2011-05-06 13:45:59.000000,1518061.0,14058867.0,0,0
191,Accepted-In Progress,2011-05-06 13:46:29.000000,30.0,14058897.0,0,0
191,Accepted-In Progress,2011-05-06 13:47:45.000000,76.0,14058973.0,0,0
191,Accepted-In Progress,2011-05-06 13:48:03.000000,18.0,14058991.0,0,0
191,Accepted-Assigned,2011-05-06 13:50:21.000000,138.0,14059129.0,0,0
191,Accepted-Assigned,2011-05-09 15:21:40.000000,264679.0,14323808.0,0,0
191,Accepted-In Progress,2011-06-13 22:29:37.000000,3049677.0,17373485.0,0,0
191,Queued-Awaiting Assignment,2011-06-13 22:49:48.000000,1211.0,17374696.0,0,0
191,Accepted-In Progress,2011-06-16 19:10:47.000000,246059.0,17620755.0,0,0
191,Accepted-Assigned,2011-06-16 19:10:56.000000,9.0,17620764.0,0,0
191,Accepted-In Progress,2012-02-04 21:24:08.000000,20139192.0,37759956.0,0,0
191,Completed-Closed,2012-02-04 21:26:48.000000,160.0,37760116.0,0,0
192,Accepted-In Progress,2010-11-25 13:58:54.000000,0.0,0.0,0,0
192,Accepted-In Progress,2010-11-25 14:03:30.000000,276.0,276.0,1,0
192,Accepted-In Progress,2010-11-25 15:53:36.000000,6606.0,6882.0,0,0
192,Accepted-Assigned,2010-11-25 16:05:55.000000,739.0,7621.0,0,0
192,Accepted-In Progress,2012-02-03 06:09:52.000000,37548237.0,37555858.0,0,0
192,Completed-Closed,2012-02-03 06:10:35.000000,43.0,37555901.0,0,0
193,Accepted-In Progress,2010-11-25 17:31:24.000000,0.0,0.0,0,0
193,Queued-Awaiting Assignment,2010-11-25 17:34:52.000000,208.0,208.0,0,0
193,Accepted-Wait,2010-11-25 17:45:05.000000,613.0,821.0,1,0
193,Accepted-Assigned,2010-11-25 17:45:12.000000,7.0,828.0,0,0
193,Accepted-In Progress,2012-02-04 21:27:30.000000,37683738.0,37684566.0,0,0
193,Completed-Closed,2012-02-04 21:41:46.000000,856.0,37685422.0,0,0
194,Accepted-In Progress,2010-11-25 19:34:35.000000,0.0,0.0,0,0
194,Accepted-Wait,2011-05-04 15:24:58.000000,13809023.0,13809023.0,0,0
194,Completed-Closed,2012-02-15 05:05:03.000000,24759605.0,38568628.0,0,0
195,Accepted-In Progress,2010-11-26 20:08:13.000000,0.0,0.0,0,0
195,Queued-Awaiting Assignment,2010-11-26 20:11:36.000000,203.0,203.0,0,0
195,Accepted-In Progress,2010-11-27 01:17:37.000000,18361.0,18564.0,0,0
195,Accepted-Wait,2010-11-27 01:19:49.000000,132.0,18696.0,1,0
195,Accepted-Assigned,2012-02-06 23:40:33.000000,37750844.0,37769540.0,1,0
195,Completed-Closed,2012-02-06 23:55:15.000000,882.0,37770422.0,0,0
196,Unmatched-Unmatched,2010-12-03 20:08:38.000000,0.0,0.0,1,0
196,Queued-Awaiting Assignment,2011-02-13 22:16:29.503166,6228471.503166486,6228471.503166,0,1
196,Accepted-In Progress,2010-12-03 21:43:00.000000,5284.0,5662.0,0,0
196,Accepted-Assigned,2010-12-03 21:45:20.000000,140.0,5802.0,0,0
196,Accepted-In Progress,2012-01-30 21:03:34.000000,36544694.0,36550496.0,0,0
196,Unmatched-Unmatched,2012-01-30 21:04:09.000000,35.0,36550531.0,1,0
197,Accepted-In Progress,2010-12-03 21:29:18.000000,0.0,0.0,0,0
197,Queued-Awaiting Assignment,2010-12-03 21:37:26.000000,488.0,488.0,0,0
197,Accepted-In Progress,2010-12-03 21:40:54.000000,208.0,696.0,0,0
197,Completed-Closed,2010-12-03 21:42:46.000000,112.0,808.0,1,0
197,Accepted-In Progress,2012-02-06 23:55:32.000000,37159966.0,37160774.0,0,0
197,Accepted-Wait,2012-02-06 23:57:04.000000,92.0,37160866.0,1,0
198,Accepted-In Progress,2010-12-06 22:34:32.000000,0.0,0.0,0,0
198,Queued-Awaiting Assignment,2010-12-06 22:45:25.000000,653.0,653.0,0,0
198,Accepted-In Progress,2010-12-14 19:26:54.000000,679289.0,679942.0,0,0
198,Accepted-Assigned,2010-12-14 19:26:59.000000,5.0,679947.0,0,0
198,Accepted-Assigned,2012-01-30 20:47:32.000000,35601633.0,36281580.0,0,0
198,Accepted-In Progress,2012-01-30 20:47:33.000000,1.0,36281581.0,0,0
198,Completed-Closed,2012-01-30 20:50:23.000000,170.0,36281751.0,0,0
199,Accepted-In Progress,2010-12-07 03:10:24.000000,0.0,0.0,0,0
199,Completed-Closed,2012-03-19 22:29:13.000000,40504729.0,40504729.0,0,0
200,Accepted-In Progress,2010-12-07 22:24:36.000000,0.0,0.0,0,0
200,Accepted-Wait,2011-01-18 18:59:26.000000,3616490.0,3616490.0,0,0
200,Accepted-In Progress,2011-01-26 15:48:18.000000,679732.0,4296222.0,0,0
200,Unmatched-Unmatched,2011-04-28 15:46:03.000000,7948665.0,12244887.0,1,0
200,Completed-Closed,2012-01-26 18:47:59.000000,23598116.0,35843003.0,0,0
201,Accepted-In Progress,2010-12-08 18:23:06.000000,17148284.357385222,0.0,0,1
201,Queued-Awaiting Assignment,2010-12-08 18:58:04.000000,2098.0,2098.0,0,0
201,Unmatched-Unmatched,2011-09-08 18:18:39.000000,23671235.0,23673333.0,1,0
201,Accepted-Wait,2011-09-08 18:19:27.000000,48.0,23673381.0,0,0
201,Completed-Closed,2012-02-01 22:02:04.000000,12627757.0,36301138.0,0,0
202,Queued-Awaiting Assignment,2010-12-09 00:24:58.000000,0.0,0.0,1,0
202,Queued-Awaiting Assignment,2010-12-09 16:44:34.000000,58776.0,58776.0,0,0
202,Accepted-In Progress,2010-12-09 20:10:24.000000,12350.0,71126.0,0,0
202,Accepted-Assigned,2010-12-09 20:12:29.000000,125.0,71251.0,0,0
202,Accepted-In Progress,2012-02-07 00:03:20.000000,36647451.0,36718702.0,0,0
202,Completed-Closed,2012-02-07 00:06:11.000000,171.0,36718873.0,0,0
203,Accepted-In Progress,2010-12-13 16:41:40.000000,0.0,0.0,0,0
203,Accepted-In Progress,2011-08-26 20:58:26.000000,22133806.0,22133806.0,0,0
203,Accepted-Assigned,2012-01-30 21:41:27.000000,13567381.0,35701187.0,0,0
203,Accepted-Wait,2012-09-05 10:13:16.110956,18880309.110956293,54581496.110956,0,1
203,Completed-Closed,2012-02-01 18:47:23.000000,6600.0,35863543.0,0,0
204,Accepted-In Progress,2010-12-14 18:22:05.000000,0.0,0.0,0,0
204,Queued-Awaiting Assignment,2011-02-15 15:53:21.103713,5434276.103713227,5434276.103713,0,1
204,Accepted-In Progress,2010-12-14 19:23:22.000000,3196.0,3677.0,0,0
204,Accepted-Assigned,2010-12-14 19:23:27.000000,5.0,3682.0,0,0
204,Queued-Awaiting Assignment,2011-04-07 19:49:36.000000,9851169.0,9854851.0,0,0
204,Accepted-Assigned,2011-04-07 19:53:08.000000,212.0,9855063.0,0,0
204,Accepted-Wait,2011-10-03 07:04:32.184196,15419484.184196154,25274547.184196,0,1
204,Accepted-Assigned,2011-10-27 11:28:39.221852,17507462.22185182,27363994.221852,0,1
204,Accepted-In Progress,2011-04-11 16:52:14.000000,581.0,10189809.0,0,0
204,Accepted-Wait,2012-02-02 06:12:29.313677,25622415.313677095,35812224.313677,0,1
204,Queued-Awaiting Assignment,2011-04-11 18:54:44.000000,7181.0,10197159.0,0,0
204,Accepted-In Progress,2011-04-11 19:25:36.000000,1852.0,10199011.0,0,0
204,Accepted-Assigned,2011-04-11 19:25:47.000000,11.0,10199022.0,0,0
204,Accepted-In Progress,2012-02-07 00:06:34.000000,26023247.0,36222269.0,0,0
204,Completed-Closed,2012-02-07 00:07:49.000000,75.0,36222344.0,0,0
205,Accepted-In Progress,2010-12-14 22:35:45.000000,0.0,0.0,0,0
205,Accepted-In Progress,2010-12-14 22:39:07.000000,202.0,202.0,0,0
205,Accepted-Assigned,2011-07-11 23:24:02.334680,18060295.33468042,18060497.33468,0,1
205,Accepted-In Progress,2011-12-07 22:17:11.000000,109.0,30930086.0,0,0
205,Accepted-Wait,2011-12-07 22:18:05.000000,54.0,30930140.0,0,0
205,Accepted-Assigned,2012-02-29 21:06:02.000000,7253277.0,38183417.0,0,0
205,Accepted-Wait,2012-09-12 10:53:44.642233,16897662.6422326,55081079.642233,0,1
205,Completed-Closed,2012-04-21 00:01:22.000000,1823875.0,42600337.0,0,0
206,Accepted-In Progress,2010-12-16 17:28:03.000000,0.0,0.0,0,0
206,Completed-Closed,2012-01-24 22:01:49.000000,34922026.0,34922026.0,0,0
207,Accepted-In Progress,2010-12-16 19:11:54.000000,18343935.31848266,0.0,0,1
207,Accepted-Wait,2010-12-16 19:12:33.000000,39.0,39.0,0,0
207,Completed-Closed,2012-01-06 18:27:49.000000,33347716.0,33347755.0,0,0
208,Accepted-In Progress,2010-12-16 19:55:48.000000,0.0,0.0,0,0
208,Accepted-Wait,2011-03-22 01:11:52.000000,8226964.0,8226964.0,0,0
208,Completed-Closed,2012-02-29 22:38:04.000000,29798772.0,38025736.0,0,0
209,Accepted-In Progress,2010-12-20 21:58:13.000000,0.0,0.0,0,0
209,Queued-Awaiting Assignment,2010-12-20 22:01:14.000000,181.0,181.0,0,0
209,Accepted-In Progress,2010-12-22 00:01:57.000000,93643.0,93824.0,0,0
209,Accepted-Assigned,2010-12-22 00:02:11.000000,14.0,93838.0,0,0
209,Accepted-In Progress,2012-01-30 21:59:16.000000,34984625.0,35078463.0,0,0
209,Completed-Closed,2012-01-30 22:07:31.000000,495.0,35078958.0,0,0
210,Accepted-In Progress,2010-12-22 01:08:01.000000,0.0,0.0,0,0
210,Queued-Awaiting Assignment,2010-12-22 01:22:42.000000,881.0,881.0,0,0
210,Accepted-In Progress,2010-12-23 19:20:20.000000,151058.0,151939.0,0,0
210,Queued-Awaiting Assignment,2010-12-23 19:22:21.000000,121.0,152060.0,1,0
210,Accepted-Assigned,2010-12-23 19:22:22.000000,1.0,152061.0,0,0
210,Accepted-In Progress,2012-01-30 20:55:06.000000,34824764.0,34976825.0,0,0
210,Completed-Closed,2012-01-30 20:56:15.000000,69.0,34976894.0,0,0
211,Accepted-In Progress,2010-12-22 21:09:10.000000,0.0,0.0,0,0
211,Accepted-Assigned,2010-12-22 21:16:21.000000,431.0,431.0,0,0
211,Accepted-In Progress,2011-07-30 01:21:46.942928,18936325.942927994,18936756.942928,0,1
211,Completed-Closed,2012-04-02 17:35:12.000000,18574294.0,40335962.0,0,0
212,Accepted-In Progress,2010-12-23 21:22:24.000000,0.0,0.0,0,0
212,Queued-Awaiting Assignment,2010-12-23 21:26:08.000000,224.0,224.0,0,0
212,Accepted-In Progress,2010-12-23 21:55:48.000000,1780.0,2004.0,0,0
212,Completed-Cancelled,2010-12-23 21:57:02.000000,74.0,2078.0,1,0
212,Accepted-In Progress,2012-01-30 23:58:34.000000,34826492.0,34828570.0,0,0
212,Completed-Closed,2012-01-30 23:58:36.000000,2.0,34828572.0,0,0
213,Accepted-In Progress,2010-12-24 15:04:53.000000,0.0,0.0,0,0
213,Queued-Awaiting Assignment,2010-12-24 15:09:51.000000,298.0,298.0,0,0
213,Queued-Awaiting Assignment,2010-12-24 15:09:52.000000,1.0,299.0,0,0
213,Accepted-In Progress,2010-12-24 18:15:14.000000,11122.0,11421.0,0,0
213,Accepted-Assigned,2010-12-24 18:15:22.000000,8.0,11429.0,0,0
213,Queued-Awaiting Assignment,2011-04-07 19:38:51.000000,8990609.0,9002038.0,0,0
213,Accepted-Assigned,2011-04-07 19:39:17.000000,26.0,9002064.0,0,0
213,Accepted-In Progress,2011-04-07 20:07:06.000000,1669.0,9003733.0,0,0
213,Accepted-Wait,2011-04-07 20:08:47.000000,101.0,9003834.0,0,0
213,Accepted-In Progress,2011-04-08 00:03:00.000000,14053.0,9017887.0,0,0
213,Queued-Awaiting Assignment,2011-07-19 00:47:26.648802,8815466.64880182,17833353.648802,0,1
213,Accepted-Wait,2011-04-08 22:26:24.000000,80404.0,9098491.0,1,0
213,Accepted-Assigned,2011-04-08 22:28:35.000000,131.0,9098622.0,0,0
213,Accepted-In Progress,2012-02-03 06:15:47.000000,25948032.0,35046654.0,0,0
213,Completed-Closed,2012-02-03 06:19:29.000000,222.0,35046876.0,0,0
214,Queued-Awaiting Assignment,2010-12-28 10:59:29.000000,0.0,0.0,0,0
214,Queued-Awaiting Assignment,2011-03-08 17:13:29.577455,6070440.577454737,6070440.577455,0,1
214,Accepted-Assigned,2011-03-11 08:58:59.000000,3076082.0,6299970.0,0,0
214,Queued-Awaiting Assignment,2011-05-27 01:24:50.248736,6625551.248736279,12925521.248736,0,1
214,Accepted-In Progress,2011-06-24 12:49:18.000000,8914.0,15385789.0,0,0
214,Completed-Closed,2012-02-01 20:28:56.000000,19208378.0,34594167.0,0,0
215,Accepted-In Progress,2010-12-28 22:28:04.000000,0.0,0.0,0,0
215,Accepted-Wait,2010-12-28 22:28:11.000000,7.0,7.0,0,0
215,Accepted-Wait,2011-09-13 08:18:54.820651,22326643.820650715,22326650.820651,0,1
215,Accepted-In Progress,2011-01-29 00:48:20.000000,2189198.0,2686816.0,0,0
215,Accepted-Wait,2011-03-31 17:34:29.000000,5330769.0,8017585.0,0,0
215,Accepted-In Progress,2011-04-06 20:16:21.000000,528112.0,8545697.0,0,0
215,Accepted-Assigned,2011-06-29 23:04:50.000000,7267709.0,15813406.0,0,0
215,Accepted-Assigned,2011-08-15 22:28:38.000000,4058628.0,19872034.0,0,0
215,Accepted-In Progress,2011-09-09 19:59:20.000000,2151042.0,22023076.0,0,0
215,Accepted-In Progress,2012-05-17 19:45:05.000000,21685545.0,43708621.0,0,0
215,Completed-Closed,2012-05-17 19:45:59.000000,54.0,43708675.0,0,0
216,Accepted-In Progress,2010-12-30 18:45:20.000000,0.0,0.0,0,0
216,Queued-Awaiting Assignment,2010-12-30 18:56:11.000000,651.0,651.0,0,0
216,Accepted-In Progress,2010-12-30 19:03:45.000000,454.0,1105.0,0,0
216,Accepted-Assigned,2010-12-30 19:06:23.000000,158.0,1263.0,0,0
216,Accepted-In Progress,2012-02-07 00:07:59.000000,34837296.0,34838559.0,0,0
216,Completed-Cancelled,2012-02-07 00:12:29.000000,270.0,34838829.0,1,0
217,Accepted-In Progress,2011-01-03 20:13:54.000000,0.0,0.0,0,0
217,Accepted-Wait,2011-01-03 20:18:45.000000,291.0,291.0,0,0
217,Accepted-In Progress,2011-06-27 19:32:42.000000,15117237.0,15117528.0,0,0
217,Accepted-Wait,2011-06-27 19:32:59.000000,17.0,15117545.0,0,0
217,Accepted-Wait,2011-06-27 19:34:53.000000,114.0,15117659.0,0,0
217,Completed-Closed,2012-01-12 21:31:37.000000,17200604.0,32318263.0,0,0
218,Accepted-In Progress,2011-01-06 06:06:32.000000,0.0,0.0,0,0
218,Queued-Awaiting Assignment,2011-01-06 06:21:19.000000,887.0,887.0,0,0
218,Accepted-In Progress,2011-01-06 18:17:16.000000,42957.0,43844.0,0,0
218,Accepted-Assigned,2011-01-06 18:20:30.000000,194.0,44038.0,0,0
218,Accepted-In Progress,2012-02-07 00:12:42.000000,34235532.0,34279570.0,0,0
218,Accepted-Assigned,2012-02-07 00:17:25.000000,283.0,34279853.0,1,0
219,Accepted-In Progress,2011-01-06 06:24:55.000000,0.0,0.0,0,0
219,Queued-Awaiting Assignment,2011-01-06 06:25:49.000000,54.0,54.0,0,0
219,Accepted-In Progress,2011-01-06 18:24:26.000000,43117.0,43171.0,0,0
219,Accepted-Assigned,2011-01-06 18:24:39.000000,13.0,43184.0,0,0
219,Accepted-In Progress,2011-10-10 19:13:08.104269,23935709.104269065,23978893.104269,0,1
219,Completed-Closed,2012-02-07 00:22:02.000000,153.0,34279027.0,0,0
220,Unmatched-Unmatched,2011-01-11 03:01:33.000000,0.0,0.0,1,0
220,Completed-Closed,2012-05-23 01:06:56.000000,43020323.0,43020323.0,0,0
221,Accepted-In Progress,2011-01-13 00:59:25.000000,0.0,0.0,0,0
221,Accepted-Wait,2011-05-04 15:20:36.000000,9642071.0,9642071.0,0,0
221,Completed-Closed,2012-01-09 18:16:26.000000,21610550.0,31252621.0,0,0
222,Accepted-In Progress,2011-01-13 18:01:34.000000,0.0,0.0,0,0
222,Completed-Closed,2012-01-10 20:24:45.000000,31285391.0,31285391.0,0,0
223,Accepted-In Progress,2011-01-14 21:10:28.000000,0.0,0.0,0,0
223,Accepted-Wait,2011-01-14 22:54:33.000000,6245.0,6245.0,0,0
223,Completed-Closed,2012-02-29 23:27:57.000000,35512404.0,35518649.0,0,0
224,Accepted-In Progress,2011-01-14 21:39:54.000000,15900644.440839343,0.0,0,1
224,Accepted-Wait,2011-05-04 15:27:15.000000,9481641.0,9481641.0,0,0
224,Completed-Closed,2012-01-09 18:30:57.000000,21611022.0,31092663.0,0,0
225,Accepted-In Progress,2011-01-17 19:12:41.000000,0.0,0.0,0,0
225,Completed-Closed,2012-01-07 01:48:18.000000,30609337.0,30609337.0,0,0
226,Accepted-In Progress,2011-01-18 18:35:34.000000,0.0,0.0,0,0
226,Queued-Awaiting Assignment,2011-01-18 18:46:33.000000,659.0,659.0,0,0
226,Accepted-In Progress,2012-02-01 20:02:01.000000,32750128.0,32750787.0,0,0
226,Unmatched-Unmatched,2012-03-01 18:35:17.000000,2500396.0,35251183.0,1,0
227,Accepted-In Progress,2011-01-20 19:53:13.000000,0.0,0.0,0,0
227,Queued-Awaiting Assignment,2011-01-20 23:54:48.000000,14495.0,14495.0,0,0
227,Accepted-In Progress,2011-01-21 22:02:48.000000,79680.0,94175.0,0,0
227,Accepted-In Progress,2011-01-25 18:37:56.000000,333308.0,427483.0,0,0
227,Queued-Awaiting Assignment,2011-04-21 05:46:48.379354,7384132.379353959,7811615.379354,0,1
227,Accepted-In Progress,2011-11-19 19:28:29.906983,25555778.906982813,26177716.906983,0,1
227,Completed-Closed,2012-04-11 23:42:43.000000,28.0,38634570.0,0,0
228,Accepted-In Progress,2011-01-21 01:18:05.000000,0.0,0.0,0,0
228,Accepted-Wait,2011-03-22 01:30:18.000000,5184733.0,5184733.0,0,0
228,Completed-Closed,2012-03-19 16:18:42.000000,31416504.0,36601237.0,0,0
229,Accepted-In Progress,2011-01-21 19:44:13.000000,0.0,0.0,0,0
229,Queued-Awaiting Assignment,2011-01-21 19:49:53.000000,340.0,340.0,0,0
229,Accepted-In Progress,2011-01-21 20:00:03.000000,610.0,950.0,0,0
229,Accepted-Assigned,2011-01-21 20:03:23.000000,200.0,1150.0,0,0
229,Accepted-In Progress,2012-02-04 01:52:12.000000,32680129.0,32681279.0,0,0
229,Completed-Closed,2012-02-04 02:54:14.000000,3722.0,32685001.0,0,0
230,Accepted-In Progress,2011-01-24 18:44:16.000000,0.0,0.0,0,0
230,Accepted-Wait,2011-12-16 18:31:22.000000,28165626.0,28165626.0,0,0
230,Completed-Closed,2012-03-30 20:22:49.000000,9078687.0,37244313.0,0,0
231,Accepted-Assigned,2011-01-26 18:09:40.000000,0.0,0.0,1,0
231,Completed-Closed,2011-05-28 00:20:52.520344,10476672.520343898,10476672.520344,1,1
231,Accepted-In Progress,2011-06-30 18:05:09.000000,5016459.0,13391729.0,0,0
231,Completed-Closed,2011-06-30 18:05:10.000000,1.0,13391730.0,0,0
231,Accepted-In Progress,2011-12-07 23:57:44.000000,13845154.0,27236884.0,0,0
231,Accepted-Assigned,2011-12-07 23:59:59.000000,135.0,27237019.0,0,0
231,Accepted-Assigned,2011-12-08 17:23:44.000000,62625.0,27299644.0,1,0
231,Accepted-Wait,2012-01-03 23:24:34.000000,2268050.0,29567694.0,0,0
231,Completed-Closed,2012-05-07 19:24:46.000000,10785612.0,40353306.0,0,0
232,Accepted-In Progress,2011-01-27 17:36:28.000000,0.0,0.0,0,0
232,Accepted-Wait,2011-12-16 18:31:05.000000,27910477.0,27910477.0,0,0
232,Completed-Closed,2012-05-28 17:34:01.000000,14166176.0,42076653.0,0,0
233,Accepted-In Progress,2011-01-31 19:53:06.000000,0.0,0.0,0,0
233,Accepted-Wait,2011-01-31 19:56:41.000000,215.0,215.0,0,0
233,Queued-Awaiting Assignment,2011-01-31 20:44:27.000000,2866.0,3081.0,0,0
233,Accepted-In Progress,2011-01-31 20:50:48.000000,381.0,3462.0,0,0
233,Accepted-Assigned,2011-01-31 20:54:11.000000,203.0,3665.0,0,0
233,Accepted-In Progress,2012-02-03 06:12:41.000000,31742310.0,31745975.0,0,0
233,Completed-Closed,2012-02-03 06:15:00.000000,139.0,31746114.0,0,0
234,Accepted-In Progress,2011-02-01 20:17:44.000000,0.0,0.0,0,0
234,Queued-Awaiting Assignment,2011-02-01 20:21:09.000000,205.0,205.0,0,0
234,Accepted-In Progress,2011-02-01 20:31:33.000000,624.0,829.0,0,0
234,Accepted-Assigned,2011-08-06 01:10:15.509166,16000722.509166054,16001551.509166,0,1
234,Accepted-In Progress,2012-02-07 00:26:06.000000,31981939.0,31982902.0,0,0
234,Completed-Closed,2012-12-24 15:14:09.674496,27787683.674496256,59770585.674496,0,1
235,Accepted-In Progress,2011-02-02 13:11:29.000000,0.0,0.0,0,0
235,Queued-Awaiting Assignment,2011-02-02 13:16:19.000000,290.0,290.0,0,0
235,Accepted-In Progress,2011-02-02 19:17:33.000000,21674.0,21964.0,0,0
235,Accepted-Assigned,2011-05-27 18:56:14.392934,9848321.392933825,9870285.392934,0,1
235,Accepted-In Progress,2012-02-07 00:17:39.000000,31899403.0,31921570.0,0,0
235,Completed-Closed,2012-02-07 00:19:18.000000,99.0,31921669.0,0,0
236,Accepted-In Progress,2011-02-02 17:17:45.000000,0.0,0.0,0,0
236,Queued-Awaiting Assignment,2011-04-15 16:06:38.221096,6216533.221096301,6216533.221096,0,1
236,Queued-Awaiting Assignment,2011-02-03 18:33:47.000000,77879.0,90962.0,0,0
236,Accepted-In Progress,2011-09-30 09:52:06.733904,20618299.733904004,20709261.733904,0,1
236,Accepted-In Progress,2011-02-04 21:27:55.000000,11.0,187810.0,0,0
236,Accepted-Wait,2011-10-19 19:14:36.701856,22196801.701855615,22384611.701856,0,1
236,Queued-Awaiting Assignment,2011-09-14 00:53:00.000000,19106307.0,19294515.0,0,0
236,Accepted-In Progress,2011-09-15 17:13:21.000000,145221.0,19439736.0,0,0
236,Queued-Awaiting Assignment,2011-09-15 17:16:36.000000,195.0,19439931.0,0,0
236,Queued-Awaiting Assignment,2012-01-07 11:39:23.445896,9829367.445896044,29269298.445896,0,1
