CaseID,AnomalousActivity,AnomalousCompleteTimestamp,AnomalousDuration,AnomalousCumDuration,ActivityLabel,TimeLabel
342,Activity I,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
342,Activity L,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
342,Activity H,1970-01-01 16:00:00.000000,3600.0,25200.0,0,0
342,Activity F,1970-01-01 17:00:00.000000,3600.0,28800.0,0,0
343,Activity A,1970-01-01 09:00:00.000000,0.0,0.0,0,0
343,Activity B,1970-01-01 10:00:00.000000,3600.0,3600.0,0,0
343,Activity C,1970-01-01 11:00:00.000000,3600.0,7200.0,0,0
343,Activity D,1970-01-01 12:00:00.000000,3600.0,10800.0,0,0
343,Activity E,1970-01-01 13:00:00.000000,3600.0,14400.0,0,0
343,Activity M,1970-01-01 14:00:00.000000,3600.0,18000.0,0,0
343,Activity K,1970-01-01 14:00:00.000000,0.0,18000.0,0,0
343,Activity I,1970-01-01 14:00:00.000000,0.0,18000.0,1,0
343,Activity N,1970-01-01 15:00:00.000000,3600.0,21600.0,0,0
343,Activity L,1970-01-01 16:33:40.413273,5620.413273242977,27220.413273,0,1
343,Activity I,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
343,Activity J,1970-01-01 15:44:53.710183,2693.7101829903036,24293.710183,0,1
343,Activity H,1970-01-01 16:00:00.000000,3600.0,25200.0,0,0
343,Activity F,1970-01-01 17:32:02.836629,5522.8366286353685,30722.836629,0,1
344,Activity A,1970-01-01 09:00:00.000000,0.0,0.0,0,0
344,Activity B,1970-01-01 10:00:00.000000,3600.0,3600.0,0,0
344,Activity C,1970-01-01 11:00:00.000000,3600.0,7200.0,0,0
344,Activity D,1970-01-01 12:00:00.000000,3600.0,10800.0,0,0
344,Activity E,1970-01-01 13:00:00.000000,3600.0,14400.0,0,0
344,Activity M,1970-01-01 14:00:00.000000,3600.0,18000.0,0,0
344,Activity K,1970-01-01 14:00:00.000000,0.0,18000.0,0,0
344,Activity G,1970-01-01 14:00:00.000000,0.0,18000.0,0,0
344,Activity N,1970-01-01 15:00:00.000000,3600.0,21600.0,0,0
344,Activity L,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
344,Activity J,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
344,Activity I,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
344,Activity H,1970-01-01 16:00:00.000000,3600.0,25200.0,0,0
344,Activity F,1970-01-01 17:00:00.000000,3600.0,28800.0,0,0
345,Activity A,1970-01-01 09:00:00.000000,0.0,0.0,0,0
345,Activity B,1970-01-01 10:00:00.000000,3600.0,3600.0,0,0
345,Activity C,1970-01-01 11:00:00.000000,3600.0,7200.0,0,0
345,Activity D,1970-01-01 12:00:00.000000,3600.0,10800.0,0,0
345,Activity E,1970-01-01 13:00:00.000000,3600.0,14400.0,0,0
345,Activity M,1970-01-01 13:58:49.473004,3529.473004135497,17929.473004,0,1
345,Activity G,1970-01-01 14:00:00.000000,0.0,18000.0,0,0
345,Activity C,1970-01-01 14:00:00.000000,0.0,18000.0,1,0
345,Activity N,1970-01-01 15:00:00.000000,3600.0,21600.0,0,0
345,Activity J,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
345,Activity A,1970-01-01 15:00:00.000000,0.0,21600.0,1,0
345,Activity L,1970-01-01 16:15:34.057466,4534.057466416676,26134.057466,0,1
345,Activity M,1970-01-01 16:00:00.000000,3600.0,25200.0,1,0
345,Activity F,1970-01-01 17:00:00.000000,3600.0,28800.0,0,0
346,Activity A,1970-01-01 09:00:00.000000,0.0,0.0,0,0
346,Activity B,1970-01-01 10:00:00.000000,3600.0,3600.0,0,0
346,Activity C,1970-01-01 11:00:00.000000,3600.0,7200.0,0,0
346,Activity D,1970-01-01 12:00:00.000000,3600.0,10800.0,0,0
346,Activity E,1970-01-01 13:00:00.000000,3600.0,14400.0,0,0
346,Activity M,1970-01-01 14:00:00.000000,3600.0,18000.0,0,0
346,Activity K,1970-01-01 14:00:00.000000,0.0,18000.0,0,0
346,Activity G,1970-01-01 14:00:00.000000,0.0,18000.0,0,0
346,Activity N,1970-01-01 15:00:00.000000,3600.0,21600.0,0,0
346,Activity L,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
346,Activity J,1970-01-01 15:40:07.929527,2407.929527476819,24007.929527,0,1
346,Activity I,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
346,Activity H,1970-01-01 16:00:00.000000,3600.0,25200.0,0,0
346,Activity F,1970-01-01 17:00:00.000000,3600.0,28800.0,0,0
347,Activity A,1970-01-01 09:00:00.000000,0.0,0.0,0,0
347,Activity B,1970-01-01 10:00:00.000000,3600.0,3600.0,0,0
347,Activity C,1970-01-01 11:00:00.000000,3600.0,7200.0,0,0
347,Activity D,1970-01-01 12:00:00.000000,3600.0,10800.0,0,0
347,Activity I,1970-01-01 13:00:00.000000,3600.0,14400.0,1,0
347,Activity M,1970-01-01 14:00:00.000000,3600.0,18000.0,0,0
347,Activity G,1970-01-01 14:00:00.000000,0.0,18000.0,0,0
347,Activity K,1970-01-01 14:00:00.000000,0.0,18000.0,0,0
347,Activity N,1970-01-01 15:00:00.000000,3600.0,21600.0,0,0
347,Activity I,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
347,Activity J,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
347,Activity L,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
347,Activity H,1970-01-01 16:00:00.000000,3600.0,25200.0,0,0
347,Activity F,1970-01-01 17:00:00.000000,3600.0,28800.0,0,0
348,Activity A,1970-01-01 09:00:00.000000,0.0,0.0,0,0
348,Activity B,1970-01-01 10:00:00.000000,3600.0,3600.0,0,0
348,Activity C,1970-01-01 11:00:00.000000,3600.0,7200.0,0,0
348,Activity D,1970-01-01 12:44:11.893354,6251.893354255821,13451.893354,0,1
348,Activity E,1970-01-01 13:00:00.000000,3600.0,14400.0,0,0
348,Activity G,1970-01-01 14:00:00.000000,3600.0,18000.0,0,0
348,Activity K,1970-01-01 14:00:00.000000,0.0,18000.0,0,0
348,Activity M,1970-01-01 14:00:00.000000,0.0,18000.0,0,0
348,Activity I,1970-01-01 15:00:00.000000,3600.0,21600.0,0,0
348,Activity J,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
348,Activity L,1970-01-01 15:49:41.993126,2981.993126015317,24581.993126,0,1
348,Activity N,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
348,Activity H,1970-01-01 16:00:00.000000,3600.0,25200.0,0,0
348,Activity F,1970-01-01 17:00:00.000000,3600.0,28800.0,0,0
349,Activity J,1970-01-01 09:00:00.000000,0.0,0.0,1,0
349,Activity B,1970-01-01 10:00:00.000000,3600.0,3600.0,0,0
349,Activity C,1970-01-01 11:00:00.000000,3600.0,7200.0,0,0
349,Activity D,1970-01-01 12:00:00.000000,3600.0,10800.0,0,0
349,Activity E,1970-01-01 13:00:00.000000,3600.0,14400.0,0,0
349,Activity G,1970-01-01 14:00:00.000000,3600.0,18000.0,0,0
349,Activity K,1970-01-01 14:00:00.000000,0.0,18000.0,0,0
349,Activity M,1970-01-01 14:00:00.000000,0.0,18000.0,0,0
349,Activity J,1970-01-01 15:00:00.000000,3600.0,21600.0,0,0
349,Activity I,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
349,Activity L,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
349,Activity N,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
349,Activity H,1970-01-01 16:00:00.000000,3600.0,25200.0,0,0
349,Activity L,1970-01-01 17:00:00.000000,3600.0,28800.0,1,0
350,Activity M,1970-01-01 09:00:00.000000,0.0,0.0,1,0
350,Activity I,1970-01-01 10:00:00.000000,3600.0,3600.0,1,0
350,Activity C,1970-01-01 11:00:00.000000,3600.0,7200.0,0,0
350,Activity D,1970-01-01 12:00:00.000000,3600.0,10800.0,0,0
350,Activity E,1970-01-01 13:00:00.000000,3600.0,14400.0,0,0
350,Activity M,1970-01-01 14:00:00.000000,3600.0,18000.0,0,0
350,Activity G,1970-01-01 14:00:00.000000,0.0,18000.0,0,0
350,Activity K,1970-01-01 14:00:00.000000,0.0,18000.0,0,0
350,Activity N,1970-01-01 15:22:32.603102,4952.603101743486,22952.603102,0,1
350,Activity I,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
350,Activity J,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
350,Activity L,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
350,Activity H,1970-01-01 16:00:00.000000,3600.0,25200.0,0,0
350,Activity F,1970-01-01 17:00:00.000000,3600.0,28800.0,0,0
351,Activity A,1970-01-01 09:00:00.000000,0.0,0.0,0,0
351,Activity B,1970-01-01 10:00:00.000000,3600.0,3600.0,0,0
351,Activity C,1970-01-01 11:43:30.476776,6210.476776274357,9810.476776,0,1
351,Activity D,1970-01-01 12:56:25.475778,6985.475778297178,14185.475778,0,1
351,Activity E,1970-01-01 13:00:00.000000,3600.0,14400.0,0,0
351,Activity K,1970-01-01 14:35:15.602067,5715.60206733824,20115.602067,0,1
351,Activity G,1970-01-01 14:00:00.000000,0.0,18000.0,0,0
351,Activity M,1970-01-01 14:00:00.000000,0.0,18000.0,0,0
351,Activity L,1970-01-01 15:00:00.000000,3600.0,21600.0,0,0
351,Activity J,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
351,Activity I,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
351,Activity N,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
351,Activity H,1970-01-01 16:00:00.000000,3600.0,25200.0,0,0
351,Activity F,1970-01-01 17:00:00.000000,3600.0,28800.0,0,0
352,Activity A,1970-01-01 09:00:00.000000,0.0,0.0,0,0
352,Activity B,1970-01-01 10:00:00.000000,3600.0,3600.0,0,0
352,Activity C,1970-01-01 11:00:00.000000,3600.0,7200.0,0,0
352,Activity D,1970-01-01 12:00:00.000000,3600.0,10800.0,0,0
352,Activity E,1970-01-01 13:00:00.000000,3600.0,14400.0,0,0
352,Activity K,1970-01-01 14:00:00.000000,3600.0,18000.0,0,0
352,Activity G,1970-01-01 14:00:00.000000,0.0,18000.0,0,0
352,Activity C,1970-01-01 14:00:00.000000,0.0,18000.0,1,0
352,Activity H,1970-01-01 15:00:00.000000,3600.0,21600.0,1,0
352,Activity I,1970-01-01 15:47:17.695268,2837.6952682088204,24437.695268,0,1
352,Activity J,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
352,Activity N,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
352,Activity H,1970-01-01 16:00:00.000000,3600.0,25200.0,0,0
352,Activity F,1970-01-01 17:00:00.000000,3600.0,28800.0,0,0
353,Activity A,1970-01-01 09:00:00.000000,0.0,0.0,0,0
353,Activity B,1970-01-01 10:00:00.000000,3600.0,3600.0,0,0
353,Activity C,1970-01-01 11:00:00.000000,3600.0,7200.0,0,0
353,Activity D,1970-01-01 12:00:00.000000,3600.0,10800.0,0,0
353,Activity E,1970-01-01 13:00:00.000000,3600.0,14400.0,0,0
353,Activity K,1970-01-01 14:00:00.000000,3600.0,18000.0,0,0
353,Activity G,1970-01-01 14:00:00.000000,0.0,18000.0,0,0
353,Activity M,1970-01-01 14:00:00.000000,0.0,18000.0,0,0
353,Activity L,1970-01-01 15:00:00.000000,3600.0,21600.0,0,0
353,Activity I,1970-01-01 15:59:34.109154,3574.1091539265476,25174.109154,0,1
353,Activity J,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
353,Activity N,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
353,Activity H,1970-01-01 16:00:00.000000,3600.0,25200.0,0,0
353,Activity F,1970-01-01 17:00:00.000000,3600.0,28800.0,0,0
354,Activity A,1970-01-01 09:00:00.000000,0.0,0.0,0,0
354,Activity B,1970-01-01 10:17:45.584105,4665.584105387684,4665.584105,0,1
354,Activity L,1970-01-01 11:00:00.000000,3600.0,7200.0,1,0
354,Activity D,1970-01-01 12:00:00.000000,3600.0,10800.0,0,0
354,Activity E,1970-01-01 13:00:00.000000,3600.0,14400.0,0,0
354,Activity K,1970-01-01 14:00:00.000000,3600.0,18000.0,0,0
354,Activity M,1970-01-01 14:00:00.000000,0.0,18000.0,0,0
354,Activity G,1970-01-01 14:00:00.000000,0.0,18000.0,0,0
354,Activity L,1970-01-01 15:00:00.000000,3600.0,21600.0,0,0
354,Activity N,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
354,Activity I,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
354,Activity J,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
354,Activity H,1970-01-01 16:00:00.000000,3600.0,25200.0,0,0
354,Activity F,1970-01-01 17:00:00.000000,3600.0,28800.0,0,0
355,Activity A,1970-01-01 09:00:00.000000,0.0,0.0,0,0
355,Activity B,1970-01-01 10:00:00.000000,3600.0,3600.0,0,0
355,Activity C,1970-01-01 11:00:00.000000,3600.0,7200.0,0,0
355,Activity D,1970-01-01 12:00:00.000000,3600.0,10800.0,0,0
355,Activity D,1970-01-01 13:55:06.626172,6906.626172236724,17706.626172,1,1
355,Activity G,1970-01-01 14:00:00.000000,3600.0,18000.0,0,0
355,Activity M,1970-01-01 15:32:05.267955,5525.267954977314,23525.267955,0,1
355,Activity K,1970-01-01 14:00:00.000000,0.0,18000.0,0,0
355,Activity J,1970-01-01 15:00:00.000000,3600.0,21600.0,0,0
355,Activity I,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
355,Activity L,1970-01-01 15:00:00.000000,0.0,21600.0,1,0
355,Activity L,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
355,Activity H,1970-01-01 16:00:00.000000,3600.0,25200.0,0,0
355,Activity M,1970-01-01 17:00:00.000000,3600.0,28800.0,1,0
356,Activity A,1970-01-01 09:00:00.000000,0.0,0.0,0,0
356,Activity B,1970-01-01 10:00:00.000000,3600.0,3600.0,0,0
356,Activity C,1970-01-01 11:39:43.452527,5983.452527191502,9583.452527,0,1
356,Activity D,1970-01-01 12:00:00.000000,3600.0,10800.0,0,0
356,Activity E,1970-01-01 13:01:30.505075,3690.5050750421815,14490.505075,0,1
356,Activity M,1970-01-01 14:00:00.000000,3600.0,18000.0,0,0
356,Activity G,1970-01-01 14:00:00.000000,0.0,18000.0,0,0
356,Activity K,1970-01-01 14:00:00.000000,0.0,18000.0,0,0
356,Activity G,1970-01-01 15:00:00.000000,3600.0,21600.0,1,0
356,Activity J,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
356,Activity I,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
356,Activity L,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
356,Activity H,1970-01-01 16:00:55.575658,3655.575657520988,25255.575658,0,1
356,Activity F,1970-01-01 17:00:00.000000,3600.0,28800.0,0,0
357,Activity A,1970-01-01 09:00:00.000000,0.0,0.0,0,0
357,Activity B,1970-01-01 10:00:00.000000,3600.0,3600.0,0,0
357,Activity C,1970-01-01 11:31:38.872593,5498.872592723781,9098.872593,0,1
357,Activity D,1970-01-01 12:00:00.000000,3600.0,10800.0,0,0
357,Activity E,1970-01-01 13:00:00.000000,3600.0,14400.0,0,0
357,Activity K,1970-01-01 14:00:00.000000,3600.0,18000.0,0,0
357,Activity M,1970-01-01 14:00:00.000000,0.0,18000.0,0,0
357,Activity G,1970-01-01 14:00:00.000000,0.0,18000.0,0,0
357,Activity L,1970-01-01 15:00:00.000000,3600.0,21600.0,0,0
357,Activity N,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
357,Activity J,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
357,Activity I,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
357,Activity H,1970-01-01 16:00:00.000000,3600.0,25200.0,0,0
357,Activity F,1970-01-01 17:00:00.000000,3600.0,28800.0,0,0
358,Activity A,1970-01-01 09:00:00.000000,0.0,0.0,0,0
358,Activity B,1970-01-01 10:00:00.000000,3600.0,3600.0,0,0
358,Activity N,1970-01-01 11:00:00.000000,3600.0,7200.0,1,0
358,Activity D,1970-01-01 12:00:00.000000,3600.0,10800.0,0,0
358,Activity E,1970-01-01 13:00:00.000000,3600.0,14400.0,0,0
358,Activity G,1970-01-01 14:00:00.000000,3600.0,18000.0,0,0
358,Activity M,1970-01-01 14:00:00.000000,0.0,18000.0,0,0
358,Activity K,1970-01-01 14:00:00.000000,0.0,18000.0,0,0
358,Activity J,1970-01-01 15:00:00.000000,3600.0,21600.0,0,0
358,Activity A,1970-01-01 15:00:00.000000,0.0,21600.0,1,0
358,Activity N,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
358,Activity L,1970-01-01 16:22:04.470754,4924.470753679602,26524.470754,0,1
358,Activity H,1970-01-01 16:00:00.000000,3600.0,25200.0,0,0
358,Activity F,1970-01-01 17:00:00.000000,3600.0,28800.0,0,0
359,Activity A,1970-01-01 09:00:00.000000,0.0,0.0,0,0
359,Activity B,1970-01-01 10:00:00.000000,3600.0,3600.0,0,0
359,Activity C,1970-01-01 11:00:00.000000,3600.0,7200.0,0,0
359,Activity D,1970-01-01 12:00:00.000000,3600.0,10800.0,0,0
359,Activity E,1970-01-01 13:00:00.000000,3600.0,14400.0,0,0
359,Activity K,1970-01-01 14:00:00.000000,3600.0,18000.0,0,0
359,Activity M,1970-01-01 14:00:00.000000,0.0,18000.0,0,0
359,Activity B,1970-01-01 14:00:00.000000,0.0,18000.0,1,0
359,Activity L,1970-01-01 15:00:00.000000,3600.0,21600.0,0,0
359,Activity N,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
359,Activity J,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
359,Activity I,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
359,Activity B,1970-01-01 16:00:00.000000,3600.0,25200.0,1,0
359,Activity F,1970-01-01 17:00:00.000000,3600.0,28800.0,0,0
360,Activity A,1970-01-01 09:00:00.000000,0.0,0.0,0,0
360,Activity B,1970-01-01 10:00:00.000000,3600.0,3600.0,0,0
360,Activity C,1970-01-01 11:00:00.000000,3600.0,7200.0,0,0
360,Activity D,1970-01-01 12:00:00.000000,3600.0,10800.0,0,0
360,Activity N,1970-01-01 13:00:00.000000,3600.0,14400.0,1,0
360,Activity E,1970-01-01 14:00:00.000000,3600.0,18000.0,1,0
360,Activity K,1970-01-01 14:00:00.000000,0.0,18000.0,0,0
360,Activity G,1970-01-01 14:00:00.000000,0.0,18000.0,0,0
360,Activity D,1970-01-01 15:00:00.000000,3600.0,21600.0,1,0
360,Activity L,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
360,Activity I,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
360,Activity J,1970-01-01 15:51:25.432576,3085.4325762055514,24685.432576,0,1
360,Activity H,1970-01-01 16:00:00.000000,3600.0,25200.0,0,0
360,Activity F,1970-01-01 17:00:00.000000,3600.0,28800.0,0,0
361,Activity A,1970-01-01 09:00:00.000000,0.0,0.0,0,0
361,Activity B,1970-01-01 10:00:00.000000,3600.0,3600.0,0,0
361,Activity C,1970-01-01 11:00:00.000000,3600.0,7200.0,0,0
361,Activity G,1970-01-01 12:00:00.000000,3600.0,10800.0,1,0
361,Activity E,1970-01-01 13:00:00.000000,3600.0,14400.0,0,0
361,Activity M,1970-01-01 14:00:00.000000,3600.0,18000.0,0,0
361,Activity G,1970-01-01 14:00:00.000000,0.0,18000.0,0,0
361,Activity K,1970-01-01 14:00:00.000000,0.0,18000.0,0,0
361,Activity N,1970-01-01 15:00:00.000000,3600.0,21600.0,0,0
361,Activity J,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
361,Activity I,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
361,Activity L,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
361,Activity H,1970-01-01 16:00:00.000000,3600.0,25200.0,0,0
361,Activity F,1970-01-01 17:00:00.000000,3600.0,28800.0,0,0
362,Activity A,1970-01-01 09:00:00.000000,0.0,0.0,0,0
362,Activity B,1970-01-01 10:00:00.000000,3600.0,3600.0,0,0
362,Activity C,1970-01-01 11:00:00.000000,3600.0,7200.0,0,0
362,Activity D,1970-01-01 12:00:00.000000,3600.0,10800.0,0,0
362,Activity E,1970-01-01 13:00:00.000000,3600.0,14400.0,0,0
362,Activity M,1970-01-01 14:00:00.000000,3600.0,18000.0,0,0
362,Activity K,1970-01-01 14:00:00.000000,0.0,18000.0,0,0
362,Activity G,1970-01-01 14:00:00.000000,0.0,18000.0,0,0
362,Activity N,1970-01-01 15:00:00.000000,3600.0,21600.0,0,0
362,Activity L,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
362,Activity I,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
362,Activity J,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
362,Activity H,1970-01-01 16:00:00.000000,3600.0,25200.0,0,0
362,Activity F,1970-01-01 17:00:00.000000,3600.0,28800.0,0,0
363,Activity A,1970-01-01 09:00:00.000000,0.0,0.0,0,0
363,Activity B,1970-01-01 10:00:00.000000,3600.0,3600.0,0,0
363,Activity C,1970-01-01 11:00:00.000000,3600.0,7200.0,0,0
363,Activity D,1970-01-01 12:00:00.000000,3600.0,10800.0,0,0
363,Activity E,1970-01-01 13:59:57.035123,7197.035122812056,17997.035123,0,1
363,Activity G,1970-01-01 14:00:00.000000,3600.0,18000.0,0,0
363,Activity K,1970-01-01 14:00:00.000000,0.0,18000.0,0,0
363,Activity J,1970-01-01 14:00:00.000000,0.0,18000.0,1,0
363,Activity I,1970-01-01 15:00:00.000000,3600.0,21600.0,0,0
363,Activity J,1970-01-01 16:05:36.804068,3936.804067645578,25536.804068,0,1
363,Activity L,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
363,Activity N,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
363,Activity H,1970-01-01 16:40:58.285763,6058.285763068524,27658.285763,0,1
363,Activity F,1970-01-01 17:00:00.000000,3600.0,28800.0,0,0
364,Activity A,1970-01-01 09:00:00.000000,0.0,0.0,0,0
364,Activity B,1970-01-01 10:00:00.000000,3600.0,3600.0,0,0
364,Activity C,1970-01-01 11:44:12.362654,6252.362653646091,9852.362654,0,1
364,Activity D,1970-01-01 12:00:00.000000,3600.0,10800.0,0,0
364,Activity E,1970-01-01 13:00:00.000000,3600.0,14400.0,0,0
364,Activity C,1970-01-01 14:00:00.000000,3600.0,18000.0,1,0
364,Activity G,1970-01-01 15:24:54.102319,5094.102318594817,23094.102319,0,1
364,Activity K,1970-01-01 14:00:00.000000,0.0,18000.0,0,0
364,Activity N,1970-01-01 15:00:00.000000,3600.0,21600.0,0,0
364,Activity I,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
364,Activity J,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
364,Activity L,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
364,Activity H,1970-01-01 16:00:00.000000,3600.0,25200.0,0,0
364,Activity F,1970-01-01 17:00:00.000000,3600.0,28800.0,0,0
365,Activity A,1970-01-01 09:00:00.000000,0.0,0.0,0,0
365,Activity B,1970-01-01 10:00:00.000000,3600.0,3600.0,0,0
365,Activity C,1970-01-01 11:06:20.446607,3980.4466069462155,7580.446607,0,1
365,Activity D,1970-01-01 12:00:00.000000,3600.0,10800.0,0,0
365,Activity E,1970-01-01 13:02:24.788884,3744.788884037458,14544.788884,0,1
365,Activity H,1970-01-01 14:00:00.000000,3600.0,18000.0,1,0
365,Activity M,1970-01-01 14:00:00.000000,0.0,18000.0,0,0
365,Activity K,1970-01-01 14:00:00.000000,0.0,18000.0,0,0
365,Activity I,1970-01-01 15:00:00.000000,3600.0,21600.0,0,0
365,Activity A,1970-01-01 15:00:00.000000,0.0,21600.0,1,0
365,Activity N,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
365,Activity L,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
365,Activity H,1970-01-01 16:00:00.000000,3600.0,25200.0,0,0
365,Activity F,1970-01-01 17:00:00.000000,3600.0,28800.0,0,0
366,Activity A,1970-01-01 09:00:00.000000,0.0,0.0,0,0
366,Activity B,1970-01-01 10:00:00.000000,3600.0,3600.0,0,0
366,Activity C,1970-01-01 11:00:00.000000,3600.0,7200.0,0,0
366,Activity D,1970-01-01 12:29:49.116100,5389.11609961377,12589.1161,0,1
366,Activity E,1970-01-01 13:00:00.000000,3600.0,14400.0,0,0
366,Activity M,1970-01-01 14:00:00.000000,3600.0,18000.0,0,0
366,Activity G,1970-01-01 15:29:58.293772,5398.293772041658,23398.293772,0,1
366,Activity K,1970-01-01 14:00:00.000000,0.0,18000.0,0,0
366,Activity N,1970-01-01 15:00:00.000000,3600.0,21600.0,0,0
366,Activity I,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
366,Activity N,1970-01-01 15:00:00.000000,0.0,21600.0,1,0
366,Activity L,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
366,Activity C,1970-01-01 16:00:00.000000,3600.0,25200.0,1,0
366,Activity F,1970-01-01 17:00:00.000000,3600.0,28800.0,0,0
367,Activity A,1970-01-01 09:00:00.000000,0.0,0.0,0,0
367,Activity B,1970-01-01 10:00:00.000000,3600.0,3600.0,0,0
367,Activity C,1970-01-01 11:00:00.000000,3600.0,7200.0,0,0
367,Activity D,1970-01-01 12:00:00.000000,3600.0,10800.0,0,0
367,Activity E,1970-01-01 13:00:00.000000,3600.0,14400.0,0,0
367,Activity M,1970-01-01 14:00:00.000000,3600.0,18000.0,0,0
367,Activity K,1970-01-01 14:00:00.000000,0.0,18000.0,0,0
367,Activity G,1970-01-01 14:00:00.000000,0.0,18000.0,0,0
367,Activity N,1970-01-01 15:00:00.000000,3600.0,21600.0,0,0
367,Activity L,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
367,Activity I,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
367,Activity J,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
367,Activity H,1970-01-01 16:00:00.000000,3600.0,25200.0,0,0
367,Activity F,1970-01-01 17:00:00.000000,3600.0,28800.0,0,0
368,Activity A,1970-01-01 09:00:00.000000,0.0,0.0,0,0
368,Activity C,1970-01-01 10:00:00.000000,3600.0,3600.0,1,0
368,Activity C,1970-01-01 11:00:00.000000,3600.0,7200.0,0,0
368,Activity D,1970-01-01 12:00:00.000000,3600.0,10800.0,0,0
368,Activity E,1970-01-01 13:00:00.000000,3600.0,14400.0,0,0
368,Activity K,1970-01-01 14:00:00.000000,3600.0,18000.0,0,0
368,Activity G,1970-01-01 14:00:00.000000,0.0,18000.0,0,0
368,Activity M,1970-01-01 14:00:00.000000,0.0,18000.0,0,0
368,Activity L,1970-01-01 15:00:00.000000,3600.0,21600.0,0,0
368,Activity I,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
368,Activity J,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
368,Activity N,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
368,Activity H,1970-01-01 16:00:00.000000,3600.0,25200.0,0,0
368,Activity F,1970-01-01 17:00:00.000000,3600.0,28800.0,0,0
369,Activity A,1970-01-01 09:00:00.000000,0.0,0.0,0,0
369,Activity B,1970-01-01 10:00:00.000000,3600.0,3600.0,0,0
369,Activity C,1970-01-01 11:00:00.000000,3600.0,7200.0,0,0
369,Activity D,1970-01-01 12:00:00.000000,3600.0,10800.0,0,0
369,Activity E,1970-01-01 13:00:00.000000,3600.0,14400.0,0,0
369,Activity K,1970-01-01 13:56:33.961276,3393.961275755042,17793.961276,0,1
369,Activity G,1970-01-01 14:00:00.000000,0.0,18000.0,0,0
369,Activity N,1970-01-01 14:00:00.000000,0.0,18000.0,1,0
369,Activity A,1970-01-01 15:00:00.000000,3600.0,21600.0,1,0
